dates,RG_BISH05_mm,RG_BISH12_mm,RG_DEL0103_mm,RG_KID1316_mm,RG_KID46_mm,RG_MEL05_mm,RG_MEL14_mm,RG_NASE0104_mm,RG_NASE05i_mm,RG_NEWS1920_mm
2024-06-08,0.0,0.0,0.285497786,0.0,0.067806600875,0.0,0.0,0.0,0.0,0.0
2024-06-09,0.0,0.0,0.0,0.0,0.06780559683333333,0.0,0.0,0.0,0.25782368,0.0
2024-06-10,0.0,0.0,0.285490762,0.0,0.06780462579166667,0.0,0.0,0.0,0.0,0.0
2024-06-11,0.6184500015000001,2.4897532016666664,0.0,0.0,0.09840530233333333,1.105453333,0.41454497500000004,0.45099638725,0.70902325375,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.06780277904166666,0.0,0.0,0.0,0.0,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.06778725887499999,0.0,0.0,0.0,0.0,0.0
2024-06-14,0.5954924738333333,1.0671928261428572,0.0,0.0,0.13230549685714288,1.1974706876666665,0.4145058815,0.7731804465000001,0.257831035,0.0
2024-06-15,0.6674662094285714,0.9338161977499999,0.0,0.0,1.1823274164615385,1.381665415125,0.6217488386250001,0.3608204875,0.5893299387142857,0.0
2024-06-16,0.2748306205,0.4669307095,0.0,0.0,0.8683760686666667,0.27632599733333335,0.276326164,1.353091171,1.2891633643333333,0.0
2024-06-17,0.27482153,0.311302646,0.0,0.0,0.8559706962857143,0.0,0.0,0.2577356245,0.257834036,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22,0.274791798,0.3632509875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,0.31404587600000006,0.40032210999999995,0.0,0.0,0.0,0.27628506466666664,0.2762842806666667,0.257756067,0.0,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,1.1265637638,0.0,0.6932503222857143,0.0,0.7164102565000001,1.2892426363333334,1.139598046,1.0310670351666666,0.0,0.0
2024-06-27,0.58388583375,0.0,0.42818307225,0.0,0.586153846375,0.36835268883333333,0.4420228498,1.03107169575,0.0,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,0.274757325,0.0,0.285450995,0.0,0.0,0.27625142049999996,0.27625188533333334,0.25777495933333333,0.0,0.0
2024-06-30,0.3297065864,0.0,0.0,0.0,0.39076923100000005,0.0,0.2762491655,0.25777609999999995,0.0,0.0
2024-07-01,0.274750648,0.0,0.0,0.0,0.0,0.0,0.0,0.6874104499999999,0.0,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577812465,0.0,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
